DATA PGTO;SUBELEMENTO_DESPESA;CDIC
20/02/2021;GENEROS DE ALIMENTAÄ«O;00140.000080/2021.31.R.08.28/01/2021.31/12/2022
20/02/2021;GENEROS DE ALIMENTAÄ«O;00140.000080/2021.31.R.08.28/01/2021.31/12/2022
20/02/2021;GENEROS DE ALIMENTAÄ«O;00140.000080/2021.31.R.08.28/01/2021.31/12/2022
23/02/2021;GENEROS DE ALIMENTAÄ«O;00140.000080/2021.31.R.08.28/01/2021.31/12/2022
08/02/2021;GENEROS DE ALIMENTAÄ«O;00140.000080/2021.31.R.08.28/01/2021.31/12/2022
08/02/2021;GENEROS DE ALIMENTAÄ«O;00140.000080/2021.31.R.08.28/01/2021.31/12/2022
08/02/2021;GENEROS DE ALIMENTAÄ«O;00140.000080/2021.31.R.08.28/01/2021.31/12/2022
08/02/2021;GENEROS DE ALIMENTAÄ«O;00140.000080/2021.31.R.08.28/01/2021.31/12/2022
17/02/2021;GENEROS DE ALIMENTAÄ«O;00140.000080/2021.31.R.08.28/01/2021.31/12/2022
17/02/2021;GENEROS DE ALIMENTAÄ«O;00140.000080/2021.31.R.08.28/01/2021.31/12/2022
17/02/2021;GENEROS DE ALIMENTAÄ«O;00140.000080/2021.31.R.08.28/01/2021.31/12/2022
17/02/2021;GENEROS DE ALIMENTAÄ«O;00140.000080/2021.31.R.08.28/01/2021.31/12/2022
17/02/2021;GENEROS DE ALIMENTAÄ«O;00140.000080/2021.31.R.08.28/01/2021.31/12/2022
17/02/2021;GENEROS DE ALIMENTAÄ«O;00140.000080/2021.31.R.08.28/01/2021.31/12/2022
23/02/2021;LOCAÄ«O DE MµQUINAS E EQUIPAMENTOS;00150.000039/2021-46.R.08.18/01/2021.31/12/2022.N
23/02/2021;LOCAÄ«O DE MµQUINAS E EQUIPAMENTOS;00150.000039/2021-46.R.08.18/01/2021.31/12/2022.N
23/02/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000039/2021-46.R.08.18/01/2021.31/12/2022.N
23/02/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000039/2021-46.R.08.18/01/2021.31/12/2022.N
23/02/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000039/2021-46.R.08.18/01/2021.31/12/2022.N
04/02/2021;HOSPEDAGENS;00150.000039/2021-46.R.08.18/01/2021.31/12/2022.N
02/02/2021;HOSPEDAGENS;00150.000039/2021-46.R.08.18/01/2021.31/12/2022.N
02/02/2021;HOSPEDAGENS;00150.000039/2021-46.R.08.18/01/2021.31/12/2022.N
04/02/2021;HOSPEDAGENS;00150.000039/2021-46.R.08.18/01/2021.31/12/2022.N
03/02/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000039/2021-46.R.08.18/01/2021.31/12/2022.N
03/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000039/2021-46.R.08.18/01/2021.31/12/2022.N
03/02/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000039/2021-46.R.08.18/01/2021.31/12/2022.N
04/02/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000039/2021-46.R.08.18/01/2021.31/12/2022.N
03/02/2021;LOCAÄ«O DE MµQUINAS E EQUIPAMENTOS;00150.000039/2021-46.R.08.18/01/2021.31/12/2022.N
03/02/2021;LOCAÄ«O DE MµQUINAS E EQUIPAMENTOS;00150.000039/2021-46.R.08.18/01/2021.31/12/2022.N
29/01/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000049/2021-81.R.08.27/01/2021.31/12/2022.N
29/01/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000049/2021-81.R.08.27/01/2021.31/12/2022.N
29/01/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000049/2021-81.R.08.27/01/2021.31/12/2022.N
29/01/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000049/2021-81.R.08.27/01/2021.31/12/2022.N
29/01/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000049/2021-81.R.08.27/01/2021.31/12/2022.N
10/02/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
06/02/2021;HOSPEDAGENS;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
03/02/2021;HOSPEDAGENS;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
20/02/2021;HOSPEDAGENS;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
05/02/2021;HOSPEDAGENS;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
09/02/2021;HOSPEDAGENS;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
20/02/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
23/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
17/02/2021;HOSPEDAGENS;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
08/02/2021;HOSPEDAGENS;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
10/02/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
10/02/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
10/02/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
08/02/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
08/02/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
18/02/2021;LOCAÄ«O BENS MOV. OUTR. NATUREZA E INTANG÷VEIS;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
04/02/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
04/02/2021;HOSPEDAGENS;00150.000054/2021-94.R.08.27/01/2021.31/12/2022.N
17/02/2021;HOSPEDAGENS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
17/02/2021;HOSPEDAGENS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
17/02/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
15/02/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
15/02/2021;LOCAÄ«O BENS MOV. OUTR. NATUREZA E INTANG÷VEIS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
08/02/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
08/02/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
09/02/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
18/02/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
18/02/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
19/02/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
08/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
08/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
08/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
08/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
08/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
08/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
08/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
09/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
09/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
09/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
09/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
18/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
19/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
19/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
19/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
19/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
19/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
19/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
19/02/2021;PEDAGIOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
10/02/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
19/02/2021;LOCAÄ«O DE MµQUINAS E EQUIPAMENTOS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
01/03/2021;HOSPEDAGENS;00150.000070/2021-87.R.08.22/02/2021.31/12/2022.N
11/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
16/02/2021;HOSPEDAGENS;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
16/02/2021;MATERIAL P/MANUTENÄ«O DE VE÷CULOS;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
16/02/2021;MATERIAL P/MANUTENÄ«O DE VE÷CULOS;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
11/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
16/02/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
16/02/2021;SERVIÄOS DE TELECOMUNICAÄÂES;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
16/02/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
16/02/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
16/02/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
11/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
11/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
11/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
11/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
11/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
11/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
11/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
11/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
11/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
11/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000095/2021-81.R.08.08/02/2021.31/12/2022.N
09/02/2021;HOSPEDAGENS;00150.000040/2021-71.R.08.24/02/2021.31/12/2022.N
09/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000040/2021-71.R.08.24/02/2021.31/12/2022.N
09/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000040/2021-71.R.08.24/02/2021.31/12/2022.N
22/02/2021;HOSPEDAGENS;00150.000040/2021-71.R.08.24/02/2021.31/12/2022.N
09/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000040/2021-71.R.08.24/02/2021.31/12/2022.N
12/02/2021;LOCAÄ«O BENS MOV. OUTR. NATUREZA E INTANG÷VEIS;00150.000040/2021-71.R.08.24/02/2021.31/12/2022.N
26/01/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000040/2021-71.R.08.24/02/2021.31/12/2022.N
26/01/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000040/2021-71.R.08.24/02/2021.31/12/2022.N
19/02/2021;LOCAÄ«O DE IM‡VEIS;00150.000046/2021-48.R.08.22/01/2021.31/12/2022.N
19/02/2021;HOSPEDAGENS;00150.000046/2021-48.R.08.22/01/2021.31/12/2022.N
18/02/2021;HOSPEDAGENS;00150.000046/2021-48.R.08.22/01/2021.31/12/2022.N
18/02/2021;HOSPEDAGENS;00150.000046/2021-48.R.08.22/01/2021.31/12/2022.N
18/02/2021;HOSPEDAGENS;00150.000046/2021-48.R.08.22/01/2021.31/12/2022.N
18/02/2021;HOSPEDAGENS;00150.000046/2021-48.R.08.22/01/2021.31/12/2022.N
19/02/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000046/2021-48.R.08.22/01/2021.31/12/2022.N
19/02/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000046/2021-48.R.08.22/01/2021.31/12/2022.N
18/02/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000046/2021-48.R.08.22/01/2021.31/12/2022.N
19/02/2021;LOCAÄ«O BENS MOV. OUTR. NATUREZA E INTANG÷VEIS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
19/02/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
18/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
27/01/2021;HOSPEDAGENS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
28/01/2021;HOSPEDAGENS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
28/01/2021;LOCAÄ«O DE IM‡VEIS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
27/01/2021;HOSPEDAGENS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
27/01/2021;LOCAÄ«O BENS MOV. OUTR. NATUREZA E INTANG÷VEIS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
27/01/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
27/01/2021;HOSPEDAGENS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
27/01/2021;HOSPEDAGENS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
28/01/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
27/01/2021;GENEROS DE ALIMENTAÄ«O;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
27/01/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
27/01/2021;COMBUSTIVEIS E LUBRIF. AUTOMOTIVOS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
27/01/2021;HOSPEDAGENS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
27/01/2021;HOSPEDAGENS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
27/01/2021;HOSPEDAGENS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
27/01/2021;HOSPEDAGENS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
28/01/2021;GENEROS DE ALIMENTAÄ«O;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
27/01/2021;HOSPEDAGENS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
08/02/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
28/01/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
19/02/2021;HOSPEDAGENS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
19/02/2021;HOSPEDAGENS;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
19/02/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
19/02/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
19/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000047/2021-92.R.08.18/01/2021.31/12/2022.N
05/03/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000154/2021-11.R.08.25/02/2021.31/12/2022.N
05/03/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000154/2021-11.R.08.25/02/2021.31/12/2022.N
05/03/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000154/2021-11.R.08.25/02/2021.31/12/2022.N
05/03/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000154/2021-11.R.08.25/02/2021.31/12/2022.N
12/03/2021;SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL;00150.000154/2021-11.R.08.25/02/2021.31/12/2022.N
25/02/2021;HOSPEDAGENS;00150.000154/2021-11.R.08.25/02/2021.31/12/2022.N
24/02/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000154/2021-11.R.08.25/02/2021.31/12/2022.N
25/02/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000154/2021-11.R.08.25/02/2021.31/12/2022.N
24/02/2021;GENEROS DE ALIMENTAÄ«O;00150.000154/2021-11.R.08.25/02/2021.31/12/2022.N
22/03/2021;HOSPEDAGENS;00150.000154/2021-11.R.08.25/02/2021.31/12/2022.N
18/03/2021;FORNECIMENTO DE ALIMENTAÄ«O;00150.000154/2021-11.R.08.25/02/2021.31/12/2022.N
06/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
06/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
06/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
06/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
06/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
09/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
09/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
09/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
09/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
09/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
09/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
09/03/2021;MATERIAL DE COPA E COZINHA;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
09/03/2021;MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
17/03/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
17/03/2021;MATERIAL DE COPA E COZINHA;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
17/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
17/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
17/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
17/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
17/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
17/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
17/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
17/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
17/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
19/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
19/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
19/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
19/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
19/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
19/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
19/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
19/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
19/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
12/03/2021;MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
12/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
12/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
12/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
12/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
12/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
12/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
12/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
12/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
12/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
12/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
12/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
15/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
15/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
15/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
23/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
21/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
21/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
21/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
21/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
15/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
15/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
15/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
15/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
15/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
05/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
05/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
05/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
05/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
06/03/2021;FORNECIMENTO DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
23/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
23/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
23/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
23/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
03/03/2021;MATERIAL DE COPA E COZINHA;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
25/03/2021;MATERIAL DE PROTEÄ«O E SEGURANÄA;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
25/03/2021;MATERIAL DE PROTEÄ«O E SEGURANÄA;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
25/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
25/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
25/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
25/03/2021;MATERIAL DE LIMPEZA E PROD. DE HIGIENIZAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
25/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
25/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
25/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
20/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
20/03/2021;GENEROS DE ALIMENTAÄ«O;00140.000161/2021-31.R.08.02/03/2021.31/12/2022
